id,title,original_language,release_date,budget,revenue,runtime,popularity,vote_average,vote_count,genres_0_name,genres_1_name,genres_2_name,production_companies_0_name,production_companies_1_name,production_companies_2_name,production_countries_0_name,movie_id,actor_1,actor_2,actor_3,profit,roi
50348,The Lincoln Lawyer,en,2011-03-17,40000000,85412898.0,119.0,53.914,7.2,3211.0,Crime,Drama,Thriller,Sidney Kimmel Entertainment,Lionsgate,Lakeshore Entertainment,United States of America,50348,Matthew McConaughey,Bryan Cranston,Frances Fisher,45412898.0,1.13532245
2310,Beowulf,en,2007-11-05,70000000,195735876.0,115.0,41.902,5.9,2791.0,Adventure,Action,Animation,Shangri-La Entertainment,ImageMovers,Warner Bros. Pictures,United States of America,2310,Angelina Jolie,Anthony Hopkins,Brendan Gleeson,125735876.0,1.7962268
305470,Power Rangers,en,2017-03-23,105000000,142300000.0,124.0,58.335,6.26,4379.0,Action,Adventure,Science Fiction,Lionsgate,Saban Brands,Saban Films,Canada,305470,Naomi Scott,Bryan Cranston,Elizabeth Banks,37300000.0,0.35523809523809524
157336,Interstellar,en,2014-11-05,165000000,701729206.0,169.0,167.83,8.441,35425.0,Adventure,Drama,Science Fiction,Legendary Pictures,Syncopy,Lynda Obst Productions,United Kingdom,157336,Timothée Chalamet,Matt Damon,Anne Hathaway,536729206.0,3.2529042787878786
9874,Cobra,en,1986-01-01,25000000,49042224.0,87.0,49.435,6.1,1732.0,Action,Crime,Thriller,The Cannon Group,Warner Bros. Pictures,Golan-Globus Productions,United States of America,9874,Sylvester Stallone,Brian Thompson,Andrew Robinson,24042224.0,0.96168896
332562,A Star Is Born,en,2018-10-03,36000000,436388866.0,136.0,36.858,7.5,11568.0,Music,Drama,Romance,Warner Bros. Pictures,Live Nation Productions,Metro-Goldwyn-Mayer,United States of America,332562,Bradley Cooper,Sam Elliott,Alec Baldwin,400388866.0,11.121912944444444
78,Blade Runner,en,1982-06-25,28000000,41722424.0,118.0,78.944,7.939,13680.0,Science Fiction,Drama,Thriller,Shaw Brothers,The Ladd Company,Warner Bros. Pictures,United States of America,78,Harrison Ford,Daryl Hannah,Edward James Olmos,13722424.0,0.4900865714285714
15067,"The Good, the Bad, the Weird",ko,2008-07-16,10000000,0.0,130.0,24.024,7.2,716.0,Action,Adventure,Comedy,CJ Entertainment,Cineclick Asia,Barunson E&A,South Korea,15067,Ma Dong-seok,Lee Byung-hun,Jung Woo-sung,-10000000.0,-1.0
8814,Doom,en,2005-10-20,60000000,58100000.0,105.0,36.018,5.1,2212.0,Action,Horror,Science Fiction,di Bonaventura Pictures,John Wells Productions,Reaper Productions,Czech Republic,8814,Dwayne Johnson,Rosamund Pike,Karl Urban,-1900000.0,-0.03166666666666667
1493,Miss Congeniality,en,2000-12-22,45000000,212000000.0,111.0,36.226,6.5,3852.0,Comedy,Crime,Action,Village Roadshow Pictures,Castle Rock Entertainment,NPV Entertainment,United States of America,1493,Sandra Bullock,Michael Caine,Benjamin Bratt,167000000.0,3.7111111111111112
9762,Step Up,en,2006-08-11,12000000,114194847.0,104.0,43.655,6.875,3667.0,Music,Drama,Romance,Eketahuna LLC,Touchstone Pictures,Summit Entertainment,United States of America,9762,Channing Tatum,Jenna Dewan,Rachel Griffiths,102194847.0,8.51623725
137094,Jack Ryan: Shadow Recruit,en,2014-01-15,60000000,135500000.0,105.0,43.526,6.1,2825.0,Action,Drama,Thriller,di Bonaventura Pictures,Paramount Pictures,Mace Neufeld Productions,Russia,137094,Keira Knightley,Kevin Costner,Gemma Chan,75500000.0,1.2583333333333333
11836,The SpongeBob SquarePants Movie,en,2004-11-14,30000000,140161792.0,87.0,62.96,7.0,2854.0,Family,Animation,Comedy,Paramount Pictures,Nickelodeon Movies,United Plankton Pictures,United States of America,11836,Scarlett Johansson,Clancy Brown,Alec Baldwin,110161792.0,3.672059733333333
28355,Case 39,en,2009-08-13,27000000,29000000.0,109.0,39.809,6.31,2199.0,Horror,Mystery,Thriller,Paramount Vantage,Misher Films,Anonymous Content,Canada,28355,Bradley Cooper,Ian McShane,Renée Zellweger,2000000.0,0.07407407407407407
615656,Meg 2: The Trench,en,2023-08-02,129000000,384056482.0,116.0,103.289,6.489,3361.0,Action,Science Fiction,Horror,Apelles Entertainment,Warner Bros. Pictures,di Bonaventura Pictures,China,615656,Jason Statham,Shuya Sophia Cai,Sienna Guillory,255056482.0,1.977182031007752
205584,Gods of Egypt,en,2016-02-25,140000000,150680864.0,127.0,45.467,5.7,4022.0,Action,Adventure,Fantasy,Thunder Road,Pyramania,Summit Entertainment,Australia,205584,Rufus Sewell,Gerard Butler,Nikolaj Coster-Waldau,10680864.0,0.07629188571428572
316727,The Purge: Election Year,en,2016-06-29,10000000,118587880.0,105.0,67.036,6.4,5192.0,Action,Horror,Thriller,Why Not Productions,Universal Pictures,Blumhouse Productions,France,316727,Frank Grillo,Elizabeth Mitchell,Betty Gabriel,108587880.0,10.858788
2503,The Bourne Ultimatum,en,2007-08-03,70000000,442824138.0,115.0,40.049,7.43,7585.0,Action,Drama,Mystery,Universal Pictures,The Kennedy/Marshall Company,Ludlum Entertainment,France,2503,Matt Damon,Scott Adkins,Julia Stiles,372824138.0,5.326059114285714
9530,RV,en,2006-04-28,50000000,87528173.0,99.0,48.392,5.868,1653.0,Family,Comedy,Romance,Columbia Pictures,Relativity Media,Red Wagon Entertainment,Germany,9530,Robin Williams,Josh Hutcherson,Cheryl Hines,37528173.0,0.75056346
7485,Shooter,en,2007-03-22,61000000,95700000.0,124.0,57.209,7.119,4864.0,Drama,Action,Thriller,Paramount Pictures,di Bonaventura Pictures,Grosvenor Park Impact Productions,United States of America,7485,Mark Wahlberg,Kate Mara,Rhona Mitra,34700000.0,0.5688524590163935
2019,Hard Target,en,1993-04-27,18000000,74189677.0,97.0,39.452,6.4,1180.0,Action,Adventure,Crime,Alphaville Films,Universal Pictures,Renaissance Pictures,United States of America,2019,Jean-Claude Van Damme,Lance Henriksen,Arnold Vosloo,56189677.0,3.121648722222222
321258,The Boy,en,2016-01-22,10000000,73929392.0,98.0,42.945,5.961,3712.0,Horror,Mystery,Thriller,Lakeshore Entertainment,Vertigo Entertainment,STXfilms,United States of America,321258,Lauren Cohan,Jett Klyne,Rupert Evans,63929392.0,6.3929392
522478,Peter Rabbit 2: The Runaway,en,2021-03-25,45000000,153000000.0,93.0,39.848,7.1,791.0,Family,Comedy,Adventure,Columbia Pictures,Olive Bridge Entertainment,Animal Logic,Australia,522478,Margot Robbie,Hayley Atwell,Sam Neill,108000000.0,2.4
71,Billy Elliot,en,2000-09-28,5000000,109280263.0,110.0,38.826,7.6,3790.0,Drama,Comedy,Music,StudioCanal,BBC Film,Tiger Aspect,France,71,Jamie Bell,Zoë Bell,Jamie Draven,104280263.0,20.8560526
277216,Straight Outta Compton,en,2015-08-11,28000000,201634991.0,147.0,44.832,7.789,3848.0,Drama,Music,History,Broken Chair Flickz,Universal Pictures,Legendary Pictures,United Kingdom,277216,Paul Giamatti,Alexandra Shipp,Keith Powers,173634991.0,6.201249678571428
943134,The Animal Kingdom,fr,2023-10-04,15200000,9138503.0,127.0,44.237,7.056,674.0,Adventure,Drama,Horror,StudioCanal,Nord-Ouest Films,France 2 Cinéma,Belgium,943134,Adèle Exarchopoulos,Romain Duris,Billie Blain,-6061497.0,-0.39878269736842104
38322,"Big Mommas: Like Father, Like Son",en,2011-02-16,32000000,83600000.0,107.0,45.214,5.5,1220.0,Crime,Comedy,Action,Regency Enterprises,New Regency Pictures,Friendly Films (II),United States of America,38322,Martin Lawrence,Ken Jeong,Max Casella,51600000.0,1.6125
934433,Scream VI,en,2023-03-08,35000000,168961389.0,123.0,126.469,7.0,2562.0,Horror,Crime,Thriller,Radio Silence Productions,Project X Entertainment,Spyglass Media Group,United States of America,934433,Jenna Ortega,Courteney Cox,Hayden Panettiere,133961389.0,3.8274682571428573
287948,The Transporter Refueled,en,2015-09-02,25000000,72629670.0,95.0,33.328,5.527,1463.0,Action,Thriller,Crime,EuropaCorp,TF1 Films Production,Fundamental Films,Belgium,287948,Ed Skrein,Ray Stevenson,Yuri Kolokolnikov,47629670.0,1.9051868
10665,The Strangers,en,2008-05-29,9000000,82391145.0,86.0,41.493,6.111,2391.0,Horror,Mystery,Thriller,Intrepid Pictures,Rogue Pictures,Vertigo Entertainment,United States of America,10665,Scott Speedman,Liv Tyler,Glenn Howerton,73391145.0,8.154571666666667
10159,The Rundown,en,2003-09-26,85000000,80900000.0,104.0,44.59,6.5,1955.0,Adventure,Action,Comedy,Columbia Pictures,Universal Pictures,WWE Studios,United States of America,10159,Dwayne Johnson,Arnold Schwarzenegger,Christopher Walken,-4100000.0,-0.04823529411764706
44214,Black Swan,en,2010-12-03,13000000,329398046.0,109.0,62.29,7.7,14347.0,Drama,Thriller,Horror,Fox Searchlight Pictures,Cross Creek Pictures,Protozoa Pictures,United States of America,44214,Mila Kunis,Winona Ryder,Sebastian Stan,316398046.0,24.338311230769232
10588,The Cat in the Hat,en,2003-11-21,109000000,133800000.0,81.0,41.117,5.3,1632.0,Comedy,Adventure,Family,Universal Pictures,DreamWorks Pictures,Imagine Entertainment,United States of America,10588,Dakota Fanning,Alec Baldwin,Dan Castellaneta,24800000.0,0.22752293577981653
1023922,MaXXXine,en,2024-07-04,1000000,20267069.0,104.0,186.995,6.4,696.0,Horror,Crime,Mystery,A24,Motel Mojave,Access Entertainment,United States of America,1023922,Lily Collins,Mia Goth,Kevin Bacon,19267069.0,19.267069
980026,The Promised Land,da,2023-10-05,8500000,2119043.0,127.0,74.539,7.8,298.0,Action,Drama,History,Zentropa International Berlin,Zentropa International Sweden,Nordisk Film & TV Fond,Belgium,980026,Mads Mikkelsen,Gustav Lindh,Jacob Ulrik Lohmann,-6380957.0,-0.7507008235294118
397567,Along with the Gods: The Two Worlds,ko,2017-12-20,18300000,125983972.0,139.0,36.28,8.089,1033.0,Action,Adventure,Drama,Lotte Entertainment,Dexter Studios,Realies Pictures,South Korea,397567,Ma Dong-seok,Ha Jung-woo,Kim Su-an,107683972.0,5.884370054644808
11046,Where Eagles Dare,en,1968-12-04,7700000,21000000.0,155.0,35.868,7.5,866.0,Action,Adventure,War,Jerry Gershwin Productions,Elliott Kastner Productions,Winkast Film Productions,United Kingdom,11046,Clint Eastwood,Richard Burton,Ingrid Pitt,13300000.0,1.7272727272727273
915935,Anatomy of a Fall,fr,2023-08-23,6700000,35634133.0,151.0,52.619,7.577,2372.0,Thriller,Mystery,Crime,Les Films de Pierre,Les Films Pelléas,France 2 Cinéma,France,915935,Swann Arlaud,Sandra Hüller,Samuel Theis,28934133.0,4.318527313432836
315635,Spider-Man: Homecoming,en,2017-07-05,175000000,880166924.0,133.0,163.409,7.336,21641.0,Action,Adventure,Science Fiction,Marvel Studios,Pascal Pictures,LStar Capital,United States of America,315635,Tom Holland,Robert Downey Jr.,Michael Keaton,705166924.0,4.02952528
819,Sleepers,en,1996-10-18,44000000,165600000.0,147.0,34.91,7.602,3477.0,Crime,Drama,Thriller,Propaganda Films,Baltimore Pictures,Warner Bros. Pictures,United States of America,819,Brad Pitt,Kevin Bacon,Robert De Niro,121600000.0,2.7636363636363637
605,The Matrix Revolutions,en,2003-11-05,150000000,424988211.0,129.0,47.472,6.7,9808.0,Adventure,Action,Thriller,Village Roadshow Pictures,NPV Entertainment,Silver Pictures,United States of America,605,Keanu Reeves,Monica Bellucci,Harold Perrineau,274988211.0,1.83325474
364689,Ferdinand,en,2017-12-09,111000000,295038508.0,108.0,40.13,7.212,2820.0,Animation,Family,Adventure,Blue Sky Studios,20th Century Fox Animation,Davis Entertainment,United States of America,364689,John Cena,Daveed Diggs,David Tennant,184038508.0,1.6580045765765765
49017,Dracula Untold,en,2014-10-01,70000000,217124280.0,92.0,45.706,6.417,6013.0,Horror,Action,Fantasy,Universal Pictures,Legendary Pictures,Michael De Luca Productions,United States of America,49017,Luke Evans,Charles Dance,Sarah Gadon,147124280.0,2.1017754285714285
561,Constantine,en,2005-02-08,100000000,230900000.0,121.0,82.058,7.1,7111.0,Fantasy,Action,Horror,Village Roadshow Pictures,Lonely Film Productions GmbH & Co. KG.,The Donners' Company,Germany,561,Keanu Reeves,Rachel Weisz,Shia LaBeouf,130900000.0,1.309
644,A.I. Artificial Intelligence,en,2001-06-29,100000000,235926552.0,146.0,39.816,7.043,6091.0,Drama,Science Fiction,Adventure,Warner Bros. Pictures,DreamWorks Pictures,Amblin Entertainment,United Kingdom,644,Daveigh Chase,Robin Williams,Haley Joel Osment,135926552.0,1.35926552
8413,Event Horizon,en,1997-08-15,60000000,26700000.0,95.0,91.599,6.5,2791.0,Horror,Science Fiction,Mystery,Impact Pictures,Paramount Pictures,Golar Productions,United Kingdom,8413,Sam Neill,Laurence Fishburne,Kathleen Quinlan,-33300000.0,-0.555
514999,Murder Mystery,en,2019-05-25,24000000,0.0,97.0,38.37,6.279,4395.0,Action,Comedy,Mystery,Vinson Films,Endgame Entertainment,Tower Hill Entertainment,United States of America,514999,Jennifer Aniston,Sunny Sandler,Adam Sandler,-24000000.0,-1.0
114150,Pitch Perfect,en,2012-09-28,17000000,115647426.0,112.0,90.689,7.3,6475.0,Comedy,Music,Romance,Brownstone Productions,Gold Circle Films,Universal Pictures,United States of America,114150,Anna Kendrick,Elizabeth Banks,Anna Camp,98647426.0,5.802789764705882
436969,The Suicide Squad,en,2021-07-28,185000000,168717425.0,132.0,109.759,7.512,8538.0,Action,Comedy,Adventure,DC Films,Atlas Entertainment,The Safran Company,United States of America,436969,Sylvester Stallone,Margot Robbie,John Cena,-16282575.0,-0.08801391891891892
123025,"Batman: The Dark Knight Returns, Part 1",en,2012-08-21,3500000,0.0,76.0,36.999,7.7,1575.0,Science Fiction,Action,Animation,Warner Premiere,DC Entertainment,Warner Bros. Animation,United States of America,123025,Paget Brewster,Peter Weller,Rob Paulsen,-3500000.0,-1.0
23629,Sucker Punch,en,2011-03-24,82000000,89792502.0,110.0,39.251,6.202,4670.0,Action,Fantasy,Thriller,Legendary Pictures,Lennox House Films,Warner Bros. Pictures,Canada,23629,Vanessa Hudgens,Carla Gugino,Emily Browning,7792502.0,0.09503051219512196
1029235,Azrael,en,2024-09-27,12000000,0.0,86.0,1082.897,6.033,91.0,Action,Horror,Thriller,C2 Motion Picture Group,Homeless Bob Production,Traffic.,Estonia,1029235,Samara Weaving,Eero Milonoff,Sebastian Bull Sarning,-12000000.0,-1.0
11001,Blue Streak,en,1999-09-17,65000000,117758500.0,93.0,36.75,6.5,1466.0,Action,Comedy,Crime,Columbia Pictures,IndieProd Company Productions,Neal H. Moritz Productions,United States of America,11001,Martin Lawrence,Julio Oscar Mechoso,Octavia Spencer,52758500.0,0.8116692307692308
726139,Project Silence,ko,2024-07-11,14750000,0.0,96.0,478.031,7.047,193.0,Action,Thriller,Horror,Blaad Studios,CJ ENM,CJ ENM Studios,South Korea,726139,Lee Sun-kyun,Kim Su-an,Ju Ji-hoon,-14750000.0,-1.0
459003,Mavka: The Forest Song,uk,2023-03-02,5000000,17974964.0,99.0,84.094,7.3,725.0,Animation,Adventure,Family,Animagrad Animation Studio,3Beep,FILM.UA Group,Ukraine,459003,Natalka Denysenko,Julia Sanina,Nataliia Sumska,12974964.0,2.5949928
102382,The Amazing Spider-Man 2,en,2014-04-16,200000000,708962323.0,141.0,127.822,6.511,13137.0,Action,Adventure,Science Fiction,Columbia Pictures,Matt Tolmach Productions,Arad Productions,United States of America,102382,Andrew Garfield,Emma Stone,Dane DeHaan,508962323.0,2.544811615
522518,A Dog's Journey,en,2019-05-03,16000000,78871079.0,109.0,39.55,8.071,1487.0,Family,Adventure,Drama,Amblin Entertainment,Reliance Entertainment,Walden Media,Canada,522518,Dennis Quaid,Henry Lau,Johnny Galecki,62871079.0,3.9294424375
116,Match Point,en,2005-10-26,15000000,85306374.0,124.0,53.061,7.36,4021.0,Drama,Thriller,Crime,BBC Film,Thema Production,Jada Productions,Luxembourg,116,Scarlett Johansson,Matthew Goode,Eddie Marsan,70306374.0,4.6870916
10908,Inferno,en,1999-09-25,15000000,0.0,95.0,40.56,6.1,309.0,Action,Drama,Romance,KPI Productions,Lomax Productions,PM Entertainment Group,United States of America,10908,Jean-Claude Van Damme,Jaime Pressly,Danny Trejo,-15000000.0,-1.0
11708,Chitty Chitty Bang Bang,en,1968-12-17,10000000,7500445.0,144.0,23.621,6.8,647.0,Family,Music,Adventure,United Artists,Dramatic Features,Warfield,United Kingdom,11708,Dick Van Dyke,Phil Collins,Phil Collins,-2499555.0,-0.2499555
7443,Chicken Run,en,2000-06-23,45000000,224834564.0,84.0,56.818,6.8,4983.0,Animation,Comedy,Family,Aardman,DreamWorks Animation,Pathé,France,7443,Mel Gibson,Imelda Staunton,Miranda Richardson,179834564.0,3.9963236444444443
966,The Magnificent Seven,en,1960-10-12,2000000,4905000.0,127.0,52.766,7.513,1759.0,Western,Action,Adventure,Alpha Productions,The Mirisch Company,United Artists,United States of America,966,Yul Brynner,Charles Bronson,Victor French,2905000.0,1.4525
128,Princess Mononoke,ja,1997-07-12,23500000,169000000.0,134.0,91.772,8.336,7948.0,Adventure,Fantasy,Animation,Studio Ghibli,Nibariki,dentsu Music And Entertainment,Japan,128,Yuko Tanaka,Kaoru Kobayashi,Yuriko Ishida,145500000.0,6.191489361702128
645689,The Duke,en,2021-07-23,11000000,0.0,96.0,23.155,7.0,308.0,Comedy,Drama,History,Pathé,Ingenious Media,Neon Films,France,645689,Helen Mirren,Matthew Goode,Jim Broadbent,-11000000.0,-1.0
291805,Now You See Me 2,en,2016-06-02,120000000,334900000.0,129.0,45.484,6.8,10638.0,Crime,Thriller,Action,Summit Entertainment,K/O Paper Products,TIK Films,Hong Kong,291805,Morgan Freeman,Daniel Radcliffe,Woody Harrelson,214900000.0,1.7908333333333333
545611,Everything Everywhere All at Once,en,2022-03-24,25000000,139200000.0,140.0,60.545,7.78,6463.0,Action,Adventure,Science Fiction,IAC Films,AGBO,Ley Line Entertainment,United States of America,545611,Jamie Lee Curtis,Michelle Yeoh,Jenny Slate,114200000.0,4.568
861,Total Recall,en,1990-06-01,65000000,261317921.0,113.0,44.694,7.3,5722.0,Action,Adventure,Science Fiction,Carolco Pictures,Ronald Shusett/Gary Goldman Productions,Estudios Churubusco Azteca,Mexico,861,Arnold Schwarzenegger,Sharon Stone,Dean Norris,196317921.0,3.0202757076923077
205,Hotel Rwanda,en,2004-12-22,17500000,38000000.0,121.0,23.753,7.7,2817.0,Drama,History,War,Lionsgate,United Artists,"The Department of Trade, Industry and Competition of South Africa",Italy,205,Nick Nolte,Jean Reno,Joaquin Phoenix,20500000.0,1.1714285714285715
975773,Wicked Little Letters,en,2024-02-23,12600000,26623569.0,100.0,38.612,7.01,312.0,Comedy,Drama,Mystery,Blueprint Pictures,South of the River Pictures,Film4 Productions,United Kingdom,975773,Jessie Buckley,Timothy Spall,Olivia Colman,14023569.0,1.1129816666666668
2486,Eragon,en,2006-12-14,100000000,249300000.0,104.0,38.951,5.106,3218.0,Fantasy,Action,Adventure,Fox 2000 Pictures,Davis Entertainment,Dune Entertainment,United Kingdom,2486,Rachel Weisz,Jeremy Irons,Sienna Guillory,149300000.0,1.493
753091,The Moon,ko,2023-08-02,20000000,92718.0,129.0,23.867,6.5,123.0,Drama,Adventure,Science Fiction,Blaad Studios,CJ ENM Studios,NaruN,South Korea,753091,Park Byung-eun,Lee Yi-kyung,Jo Han-chul,-19907282.0,-0.9953641
176,Saw,en,2004-10-01,1200000,103911669.0,103.0,69.459,7.4,9130.0,Horror,Mystery,Crime,Twisted Pictures,Evolution Entertainment,Saw Productions Inc.,United States of America,176,Dina Meyer,Cary Elwes,Monica Potter,102711669.0,85.5930575
17917,Oliver!,en,1968-09-26,10000000,37400000.0,153.0,23.498,7.0,422.0,Drama,Family,Music,Warwick Film Productions,Romulus Films,Columbia Pictures,United Kingdom,17917,Oliver Reed,Kenneth Cranham,Mark Lester,27400000.0,2.74
37430,Conan the Barbarian,en,2011-08-17,90000000,63523283.0,113.0,42.167,5.3,1840.0,Adventure,Fantasy,Action,Dark Horse Entertainment,Nu Image,Paradox Entertainment,United States of America,37430,Jason Momoa,Morgan Freeman,Ron Perlman,-26476717.0,-0.29418574444444445
27576,Salt,en,2010-07-21,110000000,293329073.0,100.0,77.497,6.417,5410.0,Action,Mystery,Thriller,Wintergreen Productions,Columbia Pictures,Relativity Media,United States of America,27576,Angelina Jolie,Chiwetel Ejiofor,Liev Schreiber,183329073.0,1.6666279363636363
101,Léon: The Professional,en,1994-09-14,16000000,45284974.0,111.0,131.781,8.3,14691.0,Crime,Drama,Action,Gaumont,Les Films du Dauphin,Columbia Pictures,United States of America,101,Gary Oldman,Jean Reno,Natalie Portman,29284974.0,1.830310875
36648,Blade: Trinity,en,2004-12-08,65000000,128905366.0,123.0,51.818,5.862,3856.0,Action,Horror,Science Fiction,Marvel Enterprises,New Line Cinema,Amen Ra Films,United States of America,36648,Ryan Reynolds,Wesley Snipes,Jessica Biel,63905366.0,0.9831594769230769
74,War of the Worlds,en,2005-06-28,132000000,603873119.0,117.0,54.501,6.5,8297.0,Adventure,Thriller,Science Fiction,Paramount Pictures,DreamWorks Pictures,Amblin Entertainment,United States of America,74,Tom Cruise,Channing Tatum,Morgan Freeman,471873119.0,3.574796356060606
41154,Men in Black 3,en,2012-05-23,225000000,624000000.0,106.0,39.738,6.5,10221.0,Action,Comedy,Science Fiction,Columbia Pictures,Hemisphere Media Capital,Amblin Entertainment,United Arab Emirates,41154,Will Smith,Emma Thompson,Josh Brolin,399000000.0,1.7733333333333334
219572,Police Story: Lockdown,zh,2013-12-24,35000000,94300000.0,110.0,22.823,6.2,359.0,Action,Crime,Drama,Jackie & JJ Productions,Starlit HK Int'l Media Company Limited,China Film Co-Production Corp.,China,219572,Jackie Chan,Jing Tian,Yu Rongguang,59300000.0,1.6942857142857144
1865,Pirates of the Caribbean: On Stranger Tides,en,2011-05-15,379000000,1045700000.0,137.0,118.729,6.555,13892.0,Adventure,Action,Fantasy,Walt Disney Pictures,Jerry Bruckheimer Films,Moving Picture Company,United Kingdom,1865,Johnny Depp,Sam Claflin,Penélope Cruz,666700000.0,1.7591029023746703
